condition	part_id	part_gender	part_age	instagram	messenger	imessage	screentime	part_normal_vision	block_num	trial_num	number	omit_num	resp_acc	resp_rt	trial_start_time_s	trial_end_time_s	mean_trial_time_s	timing_function
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	43	7	3	1	0.4998251250071917	132.589347	133.743463	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	44	3	3	1	NA	133.743712	134.897933	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	45	4	3	1	0.31871904199942946	134.898175	136.052926	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	46	6	3	1	0.6073747080226894	136.053173	137.207125	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	47	1	3	1	0.4757445419963915	137.207366	138.362344	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	48	1	3	1	0.6894790829974227	138.3626	139.517004	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	49	9	3	1	0.6303043329971842	139.517295	140.671914	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	50	8	3	1	0.627996583993081	140.672158	141.826145	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	51	4	3	1	0.5416860000113957	141.826388	142.980346	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	52	4	3	0	NA	142.980593	144.134623	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	53	2	3	1	0.26385458299773745	144.13486	145.288762	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	54	9	3	1	0.4088548750150949	145.289006	146.442491	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	55	8	3	1	0.528031458001351	146.442732	147.596761	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	56	2	3	1	0.34445504102041014	147.597003	148.751368	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	57	2	3	1	0.6321287500031758	148.751612	149.905795	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	58	3	3	1	NA	149.906041	151.060657	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	59	6	3	1	0.3084811250155326	151.060902	152.215672	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	60	8	3	1	0.40650787501363084	152.215918	153.36971	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	61	6	3	1	0.49123749998398125	153.36996	154.525057	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	62	5	3	1	0.36693816698971204	154.525307	155.680516	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	63	5	3	1	0.3581166249932721	155.680771	156.835649	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	64	8	3	1	0.45612037499086	156.83589	157.990471	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	65	3	3	1	NA	157.990714	159.145329	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	66	3	3	1	NA	159.145634	160.299543	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	67	1	3	1	0.531967540999176	160.299779	161.454525	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	68	3	3	0	0.3247413339850027	161.454767	162.608809	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	69	9	3	0	NA	162.609053	163.76299	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	70	6	3	1	0.5145029580162372	163.763231	164.917569	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	71	4	3	1	0.3393035829940345	164.917813	166.072036	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	72	7	3	1	0.45562525000423193	166.072277	167.226839	1.1546810333333335	time.process_time()
