condition	part_id	part_gender	part_age	instagram	messenger	imessage	screentime	part_normal_vision	block_num	trial_num	number	omit_num	resp_acc	resp_rt	trial_start_time_s	trial_end_time_s	mean_trial_time_s	timing_function
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	67	7	3	1	0.31876162500702776	166.658223	167.811852	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	68	2	3	1	0.42041470800177194	167.812096	168.966446	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	69	1	3	1	0.3397512500232551	168.966702	170.121786	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	70	4	3	1	0.3851643330126535	170.122028	171.276058	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	71	2	3	1	0.30073404201539233	171.276297	172.431019	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	72	9	3	1	0.41701416700379923	172.431263	173.584844	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	73	7	3	1	0.35232241699122824	173.58514	174.739763	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	74	9	3	1	0.318069499975536	174.740008	175.895071	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	75	2	3	1	0.3444907079974655	175.895321	177.049332	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	76	3	3	1	NA	177.049578	178.204315	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	77	6	3	1	0.24939174999599345	178.204555	179.358556	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	78	8	3	1	0.26301337499171495	179.358799	180.512659	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	79	9	3	1	0.2923271660110913	180.512909	181.667746	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	80	1	3	1	0.271869958989555	181.667991	182.822598	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	81	8	3	1	0.3118872500199359	182.822916	183.977438	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	82	4	3	1	0.19928616599645466	183.977684	185.132118	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	83	6	3	1	0.2698716669983696	185.132364	186.286411	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	84	7	3	1	0.3255953330080956	186.286656	187.440957	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	85	6	3	1	0.2813185419945512	187.441201	188.595458	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	86	8	3	1	0.3021261669928208	188.595697	189.749731	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	87	8	3	1	0.2594420420064125	189.749978	190.905241	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	88	7	3	1	0.30102466701646335	190.905502	192.060267	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	89	3	3	0	0.2926922499900684	192.060515	193.214795	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	90	5	3	1	0.30430787499062717	193.215084	194.370056	1.1547017	time.process_time()
