condition	part_id	part_gender	part_age	instagram	messenger	imessage	screentime	part_normal_vision	block_num	trial_num	number	omit_num	resp_acc	resp_rt	trial_start_time_s	trial_end_time_s	mean_trial_time_s	timing_function
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	34	3	3	0	0.41103358400869183	128.741107	129.895451	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	35	2	3	0	NA	129.895693	131.049962	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	36	1	3	1	0.29670720800640993	131.050192	132.204474	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	37	8	3	1	0.3318740410031751	132.204765	133.359377	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	38	8	3	1	0.31641475000651553	133.359618	134.514504	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	39	7	3	1	0.35216208299971186	134.514746	135.668811	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	40	3	3	1	NA	135.669048	136.823792	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	41	9	3	1	0.3182412500027567	136.824045	137.979196	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	42	4	3	1	0.30188737498247065	137.979441	139.133067	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	43	9	3	1	0.2984176670142915	139.133308	140.288215	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	44	7	3	1	0.31691029100329615	140.288462	141.443059	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	45	2	3	1	0.3034267920011189	141.443318	142.5975	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	46	3	3	1	NA	142.597802	143.752409	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	47	8	3	1	0.23995104202185757	143.752648	144.906816	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	48	5	3	1	0.3125222920207307	144.907078	146.061424	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	49	7	3	1	0.30242395799723454	146.061668	147.21653	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	50	4	3	1	0.30891074999817647	147.216778	148.371096	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	51	3	3	1	NA	148.37134	149.525188	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	52	6	3	1	0.2647761660045944	149.525424	150.680115	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	53	2	3	1	0.3181962500093505	150.680359	151.834696	1.1546928444444444	time.process_time()
